image_name,mpi_nprocess,omp_nthread,nimages,load_time,sobel_time,store_time,work_mode
images/original/051009.vince.gif,1,1,1,0.015773,0.026996,0.151866,single
images/original/1.gif,1,1,10,0.019935,0.047786,0.105690,single
images/original/200_s.gif,1,1,1,0.001044,0.000848,0.002053,single
images/original/9815573.gif,1,1,10,0.013301,0.025697,0.053549,single
images/original/australian-flag-large.gif,1,1,1,0.005001,0.013787,0.015792,single
images/original/Campusplan-Hausnr.gif,1,1,1,0.369667,1.195708,0.654873,single
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1,1,1,0.370119,1.135277,1.556332,single
images/original/fire.gif,1,1,33,0.001210,0.007095,0.003177,single
images/original/frame_002.gif,1,1,1,0.002082,0.004069,0.004392,single
images/original/giphy-3.gif,1,1,5,0.102258,0.187049,0.639448,single
images/original/Mandelbrot-large.gif,1,1,20,0.195454,0.426800,1.536287,single
images/original/porsche.gif,1,1,1,0.000903,0.001296,0.002447,single
images/original/Produits_sous_linux.gif,1,1,1,0.006037,0.013511,0.009605,single
images/original/TimelyHugeGnu.gif,1,1,19,0.054024,0.073980,0.323007,single
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,1,1,10,0.018540,0.044776,0.322795,single
images/original/051009.vince.gif,2,1,1,0.015608,0.096115,0.284456,striping
images/original/1.gif,2,1,10,0.019046,0.135611,0.224541,striping
images/original/200_s.gif,2,1,1,0.000680,0.021568,0.007463,striping
images/original/9815573.gif,2,1,10,0.013084,0.084391,0.115025,striping
images/original/australian-flag-large.gif,2,1,1,0.004762,0.057450,0.031114,striping
images/original/Campusplan-Hausnr.gif,2,1,1,0.369469,3.737599,1.717646,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,2,1,1,0.370918,3.735459,3.043903,striping
images/original/fire.gif,2,1,33,0.001079,0.029289,0.008714,striping
images/original/frame_002.gif,2,1,1,0.002058,0.026076,0.012441,striping
images/original/giphy-3.gif,2,1,5,0.102207,0.501995,1.431328,striping
images/original/Mandelbrot-large.gif,2,1,20,0.195914,1.046578,3.697810,striping
images/original/porsche.gif,2,1,1,0.000723,0.017886,0.007744,striping
images/original/Produits_sous_linux.gif,2,1,1,0.006065,0.047190,0.025975,striping
images/original/TimelyHugeGnu.gif,2,1,19,0.048501,0.186536,0.677024,striping
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,2,1,10,0.018693,0.146530,0.633894,striping
images/original/051009.vince.gif,3,1,1,0.015432,0.092417,0.277967,striping
images/original/1.gif,3,1,10,0.019081,0.135284,0.235880,striping
images/original/200_s.gif,3,1,1,0.000825,0.017201,0.008507,striping
images/original/9815573.gif,3,1,10,0.013232,0.084820,0.126455,striping
images/original/australian-flag-large.gif,3,1,1,0.005054,0.053605,0.039514,striping
images/original/Campusplan-Hausnr.gif,3,1,1,0.369058,3.363233,2.164270,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,3,1,1,0.371795,3.361060,3.370120,striping
images/original/fire.gif,3,1,33,0.001336,0.025257,0.011055,striping
images/original/frame_002.gif,3,1,1,0.002196,0.022013,0.016602,striping
images/original/giphy-3.gif,3,1,5,0.102748,0.462582,1.495718,striping
images/original/Mandelbrot-large.gif,3,1,20,0.193557,0.963878,3.846841,striping
images/original/porsche.gif,3,1,1,0.000928,0.014583,0.009774,striping
images/original/Produits_sous_linux.gif,3,1,1,0.006446,0.049118,0.034017,striping
images/original/TimelyHugeGnu.gif,3,1,19,0.049241,0.182864,0.679389,striping
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,3,1,10,0.018940,0.143283,0.641013,striping
images/original/051009.vince.gif,4,1,1,0.015490,0.089384,0.275710,striping
images/original/1.gif,4,1,10,0.019356,0.060419,0.246052,legacy
images/original/200_s.gif,4,1,1,0.000716,0.020546,0.011714,striping
images/original/9815573.gif,4,1,10,0.012936,0.038426,0.135125,legacy
images/original/australian-flag-large.gif,4,1,1,0.004815,0.059235,0.046185,striping
images/original/Campusplan-Hausnr.gif,4,1,1,0.369844,3.187911,2.553800,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,4,1,1,0.371708,3.178355,3.742808,striping
images/original/fire.gif,4,1,33,0.001122,0.027662,0.011442,legacy
images/original/frame_002.gif,4,1,1,0.002073,0.028488,0.020428,striping
images/original/giphy-3.gif,4,1,5,0.101929,0.200323,1.558064,legacy
images/original/Mandelbrot-large.gif,4,1,20,0.196031,0.369179,3.993991,legacy
images/original/porsche.gif,4,1,1,0.000874,0.022252,0.012947,striping
images/original/Produits_sous_linux.gif,4,1,1,0.006242,0.052085,0.041000,striping
images/original/TimelyHugeGnu.gif,4,1,19,0.048880,0.097948,0.747170,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,4,1,10,0.018606,0.058845,0.672834,legacy
images/original/051009.vince.gif,5,1,1,0.015496,0.201688,0.275563,striping
images/original/1.gif,5,1,10,0.019002,0.064973,0.265051,legacy
images/original/200_s.gif,5,1,1,0.000900,0.069534,0.012536,striping
images/original/9815573.gif,5,1,10,0.013452,0.046293,0.139794,legacy
images/original/australian-flag-large.gif,5,1,1,0.005177,0.074948,0.050707,striping
images/original/Campusplan-Hausnr.gif,5,1,1,0.370190,3.146006,2.972175,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,5,1,1,0.372665,3.069295,4.207481,striping
images/original/fire.gif,5,1,33,0.001410,0.020604,0.016124,legacy
images/original/frame_002.gif,5,1,1,0.002426,0.030321,0.023133,striping
images/original/giphy-3.gif,5,1,5,0.103026,0.188136,1.589473,legacy
images/original/Mandelbrot-large.gif,5,1,20,0.195073,0.324588,4.174428,legacy
images/original/porsche.gif,5,1,1,0.000919,0.027285,0.014853,striping
images/original/Produits_sous_linux.gif,5,1,1,0.006168,0.045353,0.046702,striping
images/original/TimelyHugeGnu.gif,5,1,19,0.049060,0.085314,0.759388,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,5,1,10,0.018528,0.052079,0.675063,legacy
images/original/051009.vince.gif,6,1,1,0.015088,0.122550,0.274897,striping
images/original/1.gif,6,1,10,0.019450,0.075733,0.245138,legacy
images/original/200_s.gif,6,1,1,0.000709,0.059782,0.015915,striping
images/original/9815573.gif,6,1,10,0.012953,0.041324,0.152279,legacy
images/original/australian-flag-large.gif,6,1,1,0.004797,0.056694,0.057683,striping
images/original/Campusplan-Hausnr.gif,6,1,1,0.369257,3.002815,3.366488,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,6,1,1,0.370340,2.996514,4.407279,striping
images/original/fire.gif,6,1,33,0.000872,0.023962,0.017422,legacy
images/original/frame_002.gif,6,1,1,0.001846,0.028916,0.025836,striping
images/original/giphy-3.gif,6,1,5,0.108378,0.174146,1.626984,legacy
images/original/Mandelbrot-large.gif,6,1,20,0.194744,0.305261,4.342342,legacy
images/original/porsche.gif,6,1,1,0.000858,0.021162,0.017420,striping
images/original/Produits_sous_linux.gif,6,1,1,0.006535,0.058161,0.053371,striping
images/original/TimelyHugeGnu.gif,6,1,19,0.048741,0.085970,0.769154,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,6,1,10,0.018613,0.050420,0.672769,legacy
images/original/051009.vince.gif,7,1,1,0.015651,0.089339,0.276683,striping
images/original/1.gif,7,1,10,0.018881,0.047439,0.302004,legacy
images/original/200_s.gif,7,1,1,0.000794,0.032490,0.018563,striping
images/original/9815573.gif,7,1,10,0.013037,0.041733,0.154980,legacy
images/original/australian-flag-large.gif,7,1,1,0.005188,0.056761,0.063500,striping
images/original/Campusplan-Hausnr.gif,7,1,1,0.370664,2.953102,3.773791,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,7,1,1,0.369535,2.958212,4.379529,striping
images/original/fire.gif,7,1,33,0.001262,0.022263,0.020094,legacy
images/original/frame_002.gif,7,1,1,0.002292,0.040421,0.030775,striping
images/original/giphy-3.gif,7,1,5,0.102380,0.424250,1.574068,striping
images/original/Mandelbrot-large.gif,7,1,20,0.195121,0.299252,4.493839,legacy
images/original/porsche.gif,7,1,1,0.001237,0.023256,0.019535,striping
images/original/Produits_sous_linux.gif,7,1,1,0.006323,0.047248,0.058958,striping
images/original/TimelyHugeGnu.gif,7,1,19,0.049270,0.086771,0.798412,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,7,1,10,0.019883,0.049284,0.707337,legacy
images/original/051009.vince.gif,8,1,1,0.014910,0.126261,0.274545,striping
images/original/1.gif,8,1,10,0.019130,0.049593,0.312682,legacy
images/original/200_s.gif,8,1,1,0.000688,0.027105,0.020795,striping
images/original/9815573.gif,8,1,10,0.013061,0.050885,0.160118,legacy
images/original/australian-flag-large.gif,8,1,1,0.004653,0.056076,0.069845,striping
images/original/Campusplan-Hausnr.gif,8,1,1,0.370644,2.918140,4.223181,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,8,1,1,0.369812,2.933405,5.337979,striping
images/original/fire.gif,8,1,33,0.001076,0.032232,0.021921,legacy
images/original/frame_002.gif,8,1,1,0.002080,0.041680,0.037561,striping
images/original/giphy-3.gif,8,1,5,0.102220,0.420659,1.567757,striping
images/original/Mandelbrot-large.gif,8,1,20,0.193206,0.290902,4.510441,legacy
images/original/porsche.gif,8,1,1,0.000942,0.027542,0.021783,striping
images/original/Produits_sous_linux.gif,8,1,1,0.006103,0.057559,0.067198,striping
images/original/TimelyHugeGnu.gif,8,1,19,0.048956,0.084061,0.823441,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,8,1,10,0.018475,0.053243,0.700211,legacy
images/original/051009.vince.gif,1,2,1,0.016209,0.020594,0.156960,single
images/original/1.gif,1,2,10,0.019714,0.036775,0.109291,single
images/original/200_s.gif,1,2,1,0.000793,0.000725,0.001852,single
images/original/9815573.gif,1,2,10,0.014057,0.019925,0.058049,single
images/original/australian-flag-large.gif,1,2,1,0.005525,0.011015,0.019745,single
images/original/Campusplan-Hausnr.gif,1,2,1,0.371368,0.930483,0.659824,single
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1,2,1,0.371440,0.874232,1.871603,single
images/original/fire.gif,1,2,33,0.001135,0.007251,0.002945,single
images/original/frame_002.gif,1,2,1,0.002370,0.003122,0.004305,single
images/original/giphy-3.gif,1,2,5,0.103053,0.140423,0.644911,single
images/original/Mandelbrot-large.gif,1,2,20,0.196624,0.331213,1.544734,single
images/original/porsche.gif,1,2,1,0.001008,0.001086,0.002289,single
images/original/Produits_sous_linux.gif,1,2,1,0.006943,0.010943,0.010289,single
images/original/TimelyHugeGnu.gif,1,2,19,0.049867,0.055353,0.326561,single
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,1,2,10,0.019616,0.035337,0.326904,single
images/original/051009.vince.gif,2,2,1,0.015849,0.084006,0.291632,striping
images/original/1.gif,2,2,10,0.019737,0.129740,0.228708,striping
images/original/200_s.gif,2,2,1,0.000580,0.015434,0.005547,striping
images/original/9815573.gif,2,2,10,0.013651,0.079079,0.119713,striping
images/original/australian-flag-large.gif,2,2,1,0.005326,0.046621,0.035446,striping
images/original/Campusplan-Hausnr.gif,2,2,1,0.370298,3.293284,1.718929,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,2,2,1,0.372244,3.291550,3.086237,striping
images/original/fire.gif,2,2,33,0.001007,0.024400,0.008353,striping
images/original/frame_002.gif,2,2,1,0.002191,0.018295,0.012184,striping
images/original/giphy-3.gif,2,2,5,0.107672,0.446036,1.441692,striping
images/original/Mandelbrot-large.gif,2,2,20,0.196138,0.928649,3.709683,striping
images/original/porsche.gif,2,2,1,0.000797,0.018002,0.006793,striping
images/original/Produits_sous_linux.gif,2,2,1,0.006775,0.048942,0.026798,striping
images/original/TimelyHugeGnu.gif,2,2,19,0.050038,0.166958,0.702196,striping
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,2,2,10,0.019509,0.128269,0.644008,striping
images/original/051009.vince.gif,3,2,1,0.016296,0.089468,0.287072,striping
images/original/1.gif,3,2,10,0.019986,0.123482,0.242755,striping
images/original/200_s.gif,3,2,1,0.000793,0.018275,0.007115,striping
images/original/9815573.gif,3,2,10,0.014074,0.073214,0.128499,striping
images/original/australian-flag-large.gif,3,2,1,0.005307,0.048352,0.042975,striping
images/original/Campusplan-Hausnr.gif,3,2,1,0.369255,3.003670,2.164522,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,3,2,1,0.372298,3.009833,3.412169,striping
images/original/fire.gif,3,2,33,0.001225,0.028940,0.010022,striping
images/original/frame_002.gif,3,2,1,0.002368,0.025539,0.015932,striping
images/original/giphy-3.gif,3,2,5,0.103217,0.416891,1.499211,striping
images/original/Mandelbrot-large.gif,3,2,20,0.194929,0.862245,3.855816,striping
images/original/porsche.gif,3,2,1,0.000980,0.022062,0.008834,striping
images/original/Produits_sous_linux.gif,3,2,1,0.007002,0.045992,0.033947,striping
images/original/TimelyHugeGnu.gif,3,2,19,0.050021,0.164316,0.691166,striping
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,3,2,10,0.019733,0.125775,0.651148,striping
images/original/051009.vince.gif,4,2,1,0.016029,0.086208,0.282056,striping
images/original/1.gif,4,2,10,0.019752,0.050271,0.256836,legacy
images/original/200_s.gif,4,2,1,0.000586,0.027791,0.009155,striping
images/original/9815573.gif,4,2,10,0.013880,0.043672,0.139470,legacy
images/original/australian-flag-large.gif,4,2,1,0.005341,0.042776,0.050305,striping
images/original/Campusplan-Hausnr.gif,4,2,1,0.370237,2.870512,2.559892,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,4,2,1,0.370942,2.929138,3.638415,striping
images/original/fire.gif,4,2,33,0.000988,0.019087,0.012532,legacy
images/original/frame_002.gif,4,2,1,0.002184,0.027892,0.018888,striping
images/original/giphy-3.gif,4,2,5,0.102866,0.173024,1.559635,legacy
images/original/Mandelbrot-large.gif,4,2,20,0.194705,0.324089,3.892984,legacy
images/original/porsche.gif,4,2,1,0.000772,0.024147,0.010343,striping
images/original/Produits_sous_linux.gif,4,2,1,0.006790,0.044936,0.041011,striping
images/original/TimelyHugeGnu.gif,4,2,19,0.049799,0.084785,0.740790,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,4,2,10,0.019492,0.054844,0.679850,legacy
images/original/051009.vince.gif,5,2,1,0.016647,0.131877,0.283073,striping
images/original/1.gif,5,2,10,0.020020,0.049175,0.257776,legacy
images/original/200_s.gif,5,2,1,0.000842,0.027872,0.010996,striping
images/original/9815573.gif,5,2,10,0.014249,0.038280,0.146514,legacy
images/original/australian-flag-large.gif,5,2,1,0.005552,0.055050,0.055121,striping
images/original/Campusplan-Hausnr.gif,5,2,1,0.370980,2.788956,2.974605,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,5,2,1,0.373322,2.790229,4.219154,striping
images/original/fire.gif,5,2,33,0.001244,0.025914,0.015097,legacy
images/original/frame_002.gif,5,2,1,0.002555,0.034844,0.023078,striping
images/original/giphy-3.gif,5,2,5,0.102282,0.166914,1.531064,legacy
images/original/Mandelbrot-large.gif,5,2,20,0.194220,0.303895,3.852356,legacy
images/original/porsche.gif,5,2,1,0.001004,0.025943,0.012253,striping
images/original/Produits_sous_linux.gif,5,2,1,0.006922,0.047234,0.048217,striping
images/original/TimelyHugeGnu.gif,5,2,19,0.049909,0.085994,0.733976,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,5,2,10,0.019638,0.043815,0.679063,legacy
images/original/051009.vince.gif,6,2,1,0.016116,0.085775,0.279569,striping
images/original/1.gif,6,2,10,0.019793,0.072644,0.252785,legacy
images/original/200_s.gif,6,2,1,0.000572,0.061506,0.012741,striping
images/original/9815573.gif,6,2,10,0.013871,0.060486,0.132018,legacy
images/original/australian-flag-large.gif,6,2,1,0.005398,0.076461,0.062128,striping
images/original/Campusplan-Hausnr.gif,6,2,1,0.369697,2.752411,3.443201,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,6,2,1,0.370588,2.748607,4.614576,striping
images/original/fire.gif,6,2,33,0.000947,0.061090,0.015126,legacy
images/original/frame_002.gif,6,2,1,0.002161,0.082733,0.025408,striping
images/original/giphy-3.gif,6,2,5,0.103739,0.165562,1.589286,legacy
images/original/Mandelbrot-large.gif,6,2,20,0.197051,0.287379,4.008948,legacy
images/original/porsche.gif,6,2,1,0.000794,0.062554,0.014148,striping
images/original/Produits_sous_linux.gif,6,2,1,0.006774,0.083679,0.054289,striping
images/original/TimelyHugeGnu.gif,6,2,19,0.050087,0.092595,0.762658,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,6,2,10,0.019583,0.055281,0.692354,legacy
images/original/051009.vince.gif,7,2,1,0.016640,0.113835,0.278343,striping
images/original/1.gif,7,2,10,0.019961,0.075105,0.257563,legacy
images/original/200_s.gif,7,2,1,0.000724,0.073213,0.012852,striping
images/original/9815573.gif,7,2,10,0.014162,0.061041,0.138954,legacy
images/original/australian-flag-large.gif,7,2,1,0.005552,0.086220,0.067888,striping
images/original/Campusplan-Hausnr.gif,7,2,1,0.369925,2.699664,3.783602,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,7,2,1,0.370807,2.699194,5.029225,striping
images/original/fire.gif,7,2,33,0.001149,0.057609,0.016842,legacy
images/original/frame_002.gif,7,2,1,0.002325,0.048522,0.027822,striping
images/original/giphy-3.gif,7,2,5,0.103298,0.384979,1.582079,striping
images/original/Mandelbrot-large.gif,7,2,20,0.196302,0.278083,4.328556,legacy
images/original/porsche.gif,7,2,1,0.000957,0.092160,0.015562,striping
images/original/Produits_sous_linux.gif,7,2,1,0.006960,0.081453,0.060878,striping
images/original/TimelyHugeGnu.gif,7,2,19,0.049848,0.087266,0.791775,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,7,2,10,0.031985,0.057159,0.685939,legacy
images/original/051009.vince.gif,8,2,1,0.015816,0.105415,0.308052,striping
images/original/1.gif,8,2,10,0.019827,0.067249,0.286603,legacy
images/original/200_s.gif,8,2,1,0.000574,0.073902,0.014804,striping
images/original/9815573.gif,8,2,10,0.013891,0.059118,0.151396,legacy
images/original/australian-flag-large.gif,8,2,1,0.005350,0.110261,0.074772,striping
images/original/Campusplan-Hausnr.gif,8,2,1,0.370833,2.664281,4.187149,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,8,2,1,0.371316,2.664756,5.139287,striping
images/original/fire.gif,8,2,33,0.000957,0.059248,0.018808,legacy
images/original/frame_002.gif,8,2,1,0.002208,0.072281,0.031663,striping
images/original/giphy-3.gif,8,2,5,0.103081,0.390452,1.574126,striping
images/original/Mandelbrot-large.gif,8,2,20,0.194526,0.286377,4.308142,legacy
images/original/porsche.gif,8,2,1,0.000753,0.064458,0.018384,striping
images/original/Produits_sous_linux.gif,8,2,1,0.006893,0.097844,0.067892,striping
images/original/TimelyHugeGnu.gif,8,2,19,0.049734,0.094827,0.791906,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,8,2,10,0.019518,0.068407,0.696445,legacy
images/original/051009.vince.gif,1,3,1,0.015217,0.022881,0.151519,single
images/original/1.gif,1,3,10,0.019309,0.041585,0.104150,single
images/original/200_s.gif,1,3,1,0.001010,0.000823,0.001903,single
images/original/9815573.gif,1,3,10,0.013384,0.022250,0.053431,single
images/original/australian-flag-large.gif,1,3,1,0.005037,0.011936,0.015981,single
images/original/Campusplan-Hausnr.gif,1,3,1,0.371129,0.928678,0.657718,single
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1,3,1,0.371606,0.851438,1.783036,single
images/original/fire.gif,1,3,33,0.001201,0.007925,0.002923,single
images/original/frame_002.gif,1,3,1,0.002141,0.003497,0.004336,single
images/original/giphy-3.gif,1,3,5,0.101073,0.156037,0.640808,single
images/original/Mandelbrot-large.gif,1,3,20,0.194964,0.363275,1.535796,single
images/original/porsche.gif,1,3,1,0.001072,0.001178,0.002349,single
images/original/Produits_sous_linux.gif,1,3,1,0.006507,0.011998,0.009551,single
images/original/TimelyHugeGnu.gif,1,3,19,0.048910,0.061721,0.324292,single
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,1,3,10,0.018421,0.038838,0.322096,single
images/original/051009.vince.gif,2,3,1,0.015067,0.089903,0.282839,striping
images/original/1.gif,2,3,10,0.018810,0.136697,0.224131,striping
images/original/200_s.gif,2,3,1,0.000684,0.020402,0.007702,striping
images/original/9815573.gif,2,3,10,0.014066,0.080638,0.121441,striping
images/original/australian-flag-large.gif,2,3,1,0.004557,0.048000,0.031268,striping
images/original/Campusplan-Hausnr.gif,2,3,1,0.369488,3.391343,1.725529,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,2,3,1,0.370268,3.319629,2.727893,striping
images/original/fire.gif,2,3,33,0.001005,0.032852,0.009042,striping
images/original/frame_002.gif,2,3,1,0.002308,0.019445,0.144179,striping
images/original/giphy-3.gif,2,3,5,0.102038,0.465869,1.427152,striping
images/original/Mandelbrot-large.gif,2,3,20,0.193698,0.986332,3.703608,striping
images/original/porsche.gif,2,3,1,0.000755,0.018917,0.008180,striping
images/original/Produits_sous_linux.gif,2,3,1,0.006093,0.048518,0.025915,striping
images/original/TimelyHugeGnu.gif,2,3,19,0.048937,0.178914,0.678721,striping
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,2,3,10,0.018644,0.134075,0.635960,striping
images/original/051009.vince.gif,3,3,1,0.015721,0.087730,0.278626,striping
images/original/1.gif,3,3,10,0.018768,0.128821,0.233753,striping
images/original/200_s.gif,3,3,1,0.000744,0.020246,0.009320,striping
images/original/9815573.gif,3,3,10,0.013121,0.076279,0.117755,striping
images/original/australian-flag-large.gif,3,3,1,0.004761,0.045226,0.039046,striping
images/original/Campusplan-Hausnr.gif,3,3,1,0.370208,3.049728,2.156726,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,3,3,1,0.369781,3.041802,3.284504,striping
images/original/fire.gif,3,3,33,0.001503,0.033358,0.010464,striping
images/original/frame_002.gif,3,3,1,0.002320,0.025360,0.016282,striping
images/original/giphy-3.gif,3,3,5,0.102536,0.433441,1.489216,striping
images/original/Mandelbrot-large.gif,3,3,20,0.195503,0.902296,3.839700,striping
images/original/porsche.gif,3,3,1,0.001206,0.016483,0.010422,striping
images/original/Produits_sous_linux.gif,3,3,1,0.006402,0.045208,0.033283,striping
images/original/TimelyHugeGnu.gif,3,3,19,0.049172,0.169591,0.680143,striping
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,3,3,10,0.018783,0.131161,0.637908,striping
images/original/051009.vince.gif,4,3,1,0.014929,0.087245,0.274991,striping
images/original/1.gif,4,3,10,0.018793,0.054484,0.254265,legacy
images/original/200_s.gif,4,3,1,0.000705,0.028583,0.010653,striping
images/original/9815573.gif,4,3,10,0.013015,0.042580,0.133013,legacy
images/original/australian-flag-large.gif,4,3,1,0.004591,0.051468,0.059689,striping
images/original/Campusplan-Hausnr.gif,4,3,1,0.392150,2.944851,2.567346,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,4,3,1,0.369890,2.908772,3.246565,striping
images/original/fire.gif,4,3,33,0.001085,0.025724,0.012774,legacy
images/original/frame_002.gif,4,3,1,0.002098,0.024280,0.018523,striping
images/original/giphy-3.gif,4,3,5,0.102989,0.182723,1.554525,legacy
images/original/Mandelbrot-large.gif,4,3,20,0.194703,0.348645,3.836841,legacy
images/original/porsche.gif,4,3,1,0.000697,0.028999,0.011599,striping
images/original/Produits_sous_linux.gif,4,3,1,0.006027,0.057336,0.040357,striping
images/original/TimelyHugeGnu.gif,4,3,19,0.048885,0.093635,0.707857,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,4,3,10,0.018323,0.052482,0.673172,legacy
images/original/051009.vince.gif,5,3,1,0.015713,0.112138,0.274137,striping
images/original/1.gif,5,3,10,0.018835,0.060785,0.267884,legacy
images/original/200_s.gif,5,3,1,0.000949,0.059488,0.012117,striping
images/original/9815573.gif,5,3,10,0.013320,0.066981,0.147308,legacy
images/original/australian-flag-large.gif,5,3,1,0.004832,0.055419,0.050507,striping
images/original/Campusplan-Hausnr.gif,5,3,1,0.370504,2.812042,2.970370,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,5,3,1,0.371147,2.859302,3.760585,striping
images/original/fire.gif,5,3,33,0.001296,0.026649,0.013070,legacy
images/original/frame_002.gif,5,3,1,0.002382,0.021111,0.023072,striping
images/original/giphy-3.gif,5,3,5,0.103401,0.171979,1.518958,legacy
images/original/Mandelbrot-large.gif,5,3,20,0.194867,0.303938,4.177584,legacy
images/original/porsche.gif,5,3,1,0.000928,0.028528,0.013435,striping
images/original/Produits_sous_linux.gif,5,3,1,0.006172,0.045990,0.055149,striping
images/original/TimelyHugeGnu.gif,5,3,19,0.048616,0.083445,0.768703,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,5,3,10,0.018884,0.050283,0.683990,legacy
images/original/051009.vince.gif,6,3,1,0.015013,0.130132,0.271613,striping
images/original/1.gif,6,3,10,0.019881,0.063324,0.258334,legacy
images/original/200_s.gif,6,3,1,0.000516,0.059477,0.013930,striping
images/original/9815573.gif,6,3,10,0.013042,0.071274,0.121822,legacy
